Orthogroup	Mcap.protein	Pocillopora_acuta_PredGenes_experimental_v1.transcripts.pep
OG0035730		Pocillopora_acuta_PredGene_experimental___TCONS_00052993.p1
OG0035731		Pocillopora_acuta_PredGene_experimental___TCONS_00053005.p2
OG0035732		Pocillopora_acuta_PredGene_experimental___TCONS_00053005.p1
OG0035733		Pocillopora_acuta_PredGene_experimental___TCONS_00053006.p1
OG0035734		Pocillopora_acuta_PredGene_experimental___TCONS_00053008.p2
OG0035735		Pocillopora_acuta_PredGene_experimental___TCONS_00053024.p1
OG0035736		Pocillopora_acuta_PredGene_experimental___TCONS_00053026.p1
OG0035737		Pocillopora_acuta_PredGene_experimental___TCONS_00053027.p1
OG0035738		Pocillopora_acuta_PredGene_experimental___TCONS_00053030.p1
OG0035739		Pocillopora_acuta_PredGene_experimental___TCONS_00053030.p2
OG0035740		Pocillopora_acuta_PredGene_experimental___TCONS_00053032.p1
OG0035741		Pocillopora_acuta_PredGene_experimental___TCONS_00053035.p2
OG0035742		Pocillopora_acuta_PredGene_experimental___TCONS_00053041.p2
OG0035743		Pocillopora_acuta_PredGene_experimental___TCONS_00053044.p2
OG0035744		Pocillopora_acuta_PredGene_experimental___TCONS_00053056.p1
OG0035745		Pocillopora_acuta_PredGene_experimental___TCONS_00053067.p1
OG0035746		Pocillopora_acuta_PredGene_experimental___TCONS_00053078.p1
OG0035747		Pocillopora_acuta_PredGene_experimental___TCONS_00053080.p1
OG0035748		Pocillopora_acuta_PredGene_experimental___TCONS_00053082.p2
OG0035749		Pocillopora_acuta_PredGene_experimental___TCONS_00053093.p1
OG0035750		Pocillopora_acuta_PredGene_experimental___TCONS_00053097.p1
OG0035751		Pocillopora_acuta_PredGene_experimental___TCONS_00053098.p1
OG0035752		Pocillopora_acuta_PredGene_experimental___TCONS_00053101.p1
OG0035753		Pocillopora_acuta_PredGene_experimental___TCONS_00053102.p1
OG0035754		Pocillopora_acuta_PredGene_experimental___TCONS_00053105.p1
OG0035755		Pocillopora_acuta_PredGene_experimental___TCONS_00053106.p1
OG0035756		Pocillopora_acuta_PredGene_experimental___TCONS_00053108.p1
OG0035757		Pocillopora_acuta_PredGene_experimental___TCONS_00053118.p1
OG0035758		Pocillopora_acuta_PredGene_experimental___TCONS_00053119.p1
OG0035759		Pocillopora_acuta_PredGene_experimental___TCONS_00053121.p1
OG0035760		Pocillopora_acuta_PredGene_experimental___TCONS_00053126.p1
OG0035761		Pocillopora_acuta_PredGene_experimental___TCONS_00053128.p1
OG0035762		Pocillopora_acuta_PredGene_experimental___TCONS_00053134.p1
OG0035763		Pocillopora_acuta_PredGene_experimental___TCONS_00053153.p1
OG0035764		Pocillopora_acuta_PredGene_experimental___TCONS_00053185.p2
OG0035765		Pocillopora_acuta_PredGene_experimental___TCONS_00053187.p2
OG0035766		Pocillopora_acuta_PredGene_experimental___TCONS_00053189.p2
OG0035767		Pocillopora_acuta_PredGene_experimental___TCONS_00053191.p2
OG0035768		Pocillopora_acuta_PredGene_experimental___TCONS_00053197.p3
OG0035769		Pocillopora_acuta_PredGene_experimental___TCONS_00053198.p1
OG0035770		Pocillopora_acuta_PredGene_experimental___TCONS_00053216.p2
OG0035771		Pocillopora_acuta_PredGene_experimental___TCONS_00053219.p1
OG0035772		Pocillopora_acuta_PredGene_experimental___TCONS_00053220.p1
OG0035773		Pocillopora_acuta_PredGene_experimental___TCONS_00053224.p1
OG0035774		Pocillopora_acuta_PredGene_experimental___TCONS_00053227.p1
OG0035775		Pocillopora_acuta_PredGene_experimental___TCONS_00053243.p1
OG0035776		Pocillopora_acuta_PredGene_experimental___TCONS_00053250.p1
OG0035777		Pocillopora_acuta_PredGene_experimental___TCONS_00053255.p3
OG0035778		Pocillopora_acuta_PredGene_experimental___TCONS_00053258.p1
OG0035779		Pocillopora_acuta_PredGene_experimental___TCONS_00053260.p1
OG0035780		Pocillopora_acuta_PredGene_experimental___TCONS_00053262.p1
OG0035781		Pocillopora_acuta_PredGene_experimental___TCONS_00053271.p2
OG0035782		Pocillopora_acuta_PredGene_experimental___TCONS_00053277.p1
OG0035783		Pocillopora_acuta_PredGene_experimental___TCONS_00053281.p2
OG0035784		Pocillopora_acuta_PredGene_experimental___TCONS_00053318.p1
OG0035785		Pocillopora_acuta_PredGene_experimental___TCONS_00053319.p1
OG0035786		Pocillopora_acuta_PredGene_experimental___TCONS_00053322.p2
OG0035787		Pocillopora_acuta_PredGene_experimental___TCONS_00053325.p5
OG0035788		Pocillopora_acuta_PredGene_experimental___TCONS_00053327.p2
OG0035789		Pocillopora_acuta_PredGene_experimental___TCONS_00053330.p2
OG0035790		Pocillopora_acuta_PredGene_experimental___TCONS_00053357.p1
OG0035791		Pocillopora_acuta_PredGene_experimental___TCONS_00053359.p1
OG0035792		Pocillopora_acuta_PredGene_experimental___TCONS_00053360.p1
OG0035793		Pocillopora_acuta_PredGene_experimental___TCONS_00053376.p1
OG0035794		Pocillopora_acuta_PredGene_experimental___TCONS_00053382.p1
OG0035795		Pocillopora_acuta_PredGene_experimental___TCONS_00053383.p1
OG0035796		Pocillopora_acuta_PredGene_experimental___TCONS_00053385.p3
OG0035797		Pocillopora_acuta_PredGene_experimental___TCONS_00053385.p1
OG0035798		Pocillopora_acuta_PredGene_experimental___TCONS_00053387.p1
OG0035799		Pocillopora_acuta_PredGene_experimental___TCONS_00053387.p2
OG0035800		Pocillopora_acuta_PredGene_experimental___TCONS_00053388.p1
OG0035801		Pocillopora_acuta_PredGene_experimental___TCONS_00053389.p1
OG0035802		Pocillopora_acuta_PredGene_experimental___TCONS_00053401.p1
OG0035803		Pocillopora_acuta_PredGene_experimental___TCONS_00053402.p2
OG0035804		Pocillopora_acuta_PredGene_experimental___TCONS_00053403.p1
OG0035805		Pocillopora_acuta_PredGene_experimental___TCONS_00053405.p1
OG0035806		Pocillopora_acuta_PredGene_experimental___TCONS_00053409.p1
OG0035807		Pocillopora_acuta_PredGene_experimental___TCONS_00053417.p1
OG0035808		Pocillopora_acuta_PredGene_experimental___TCONS_00053421.p1
OG0035809		Pocillopora_acuta_PredGene_experimental___TCONS_00053427.p1
OG0035810		Pocillopora_acuta_PredGene_experimental___TCONS_00053435.p1
OG0035811		Pocillopora_acuta_PredGene_experimental___TCONS_00053504.p2
OG0035812		Pocillopora_acuta_PredGene_experimental___TCONS_00053512.p2
OG0035813		Pocillopora_acuta_PredGene_experimental___TCONS_00053522.p1
OG0035814		Pocillopora_acuta_PredGene_experimental___TCONS_00053602.p1
OG0035815		Pocillopora_acuta_PredGene_experimental___TCONS_00053602.p2
OG0035816		Pocillopora_acuta_PredGene_experimental___TCONS_00053604.p1
OG0035817		Pocillopora_acuta_PredGene_experimental___TCONS_00053605.p1
OG0035818		Pocillopora_acuta_PredGene_experimental___TCONS_00053608.p2
OG0035819		Pocillopora_acuta_PredGene_experimental___TCONS_00053610.p1
OG0035820		Pocillopora_acuta_PredGene_experimental___TCONS_00053611.p1
OG0035821		Pocillopora_acuta_PredGene_experimental___TCONS_00053632.p2
OG0035822		Pocillopora_acuta_PredGene_experimental___TCONS_00053645.p1
OG0035823		Pocillopora_acuta_PredGene_experimental___TCONS_00053649.p1
OG0035824		Pocillopora_acuta_PredGene_experimental___TCONS_00053650.p1
OG0035825		Pocillopora_acuta_PredGene_experimental___TCONS_00053661.p1
OG0035826		Pocillopora_acuta_PredGene_experimental___TCONS_00053664.p2
OG0035827		Pocillopora_acuta_PredGene_experimental___TCONS_00053664.p1
OG0035828		Pocillopora_acuta_PredGene_experimental___TCONS_00053665.p1
OG0035829		Pocillopora_acuta_PredGene_experimental___TCONS_00053666.p1
OG0035830		Pocillopora_acuta_PredGene_experimental___TCONS_00053673.p1
OG0035831		Pocillopora_acuta_PredGene_experimental___TCONS_00053676.p1
OG0035832		Pocillopora_acuta_PredGene_experimental___TCONS_00053678.p3
OG0035833		Pocillopora_acuta_PredGene_experimental___TCONS_00053679.p1
OG0035834		Pocillopora_acuta_PredGene_experimental___TCONS_00053693.p1
OG0035835		Pocillopora_acuta_PredGene_experimental___TCONS_00053699.p2
OG0035836		Pocillopora_acuta_PredGene_experimental___TCONS_00053707.p1
OG0035837		Pocillopora_acuta_PredGene_experimental___TCONS_00053709.p1
OG0035838		Pocillopora_acuta_PredGene_experimental___TCONS_00053713.p3
OG0035839		Pocillopora_acuta_PredGene_experimental___TCONS_00053715.p1
OG0035840		Pocillopora_acuta_PredGene_experimental___TCONS_00053719.p1
OG0035841		Pocillopora_acuta_PredGene_experimental___TCONS_00053721.p1
OG0035842		Pocillopora_acuta_PredGene_experimental___TCONS_00053740.p1
OG0035843		Pocillopora_acuta_PredGene_experimental___TCONS_00053747.p1
OG0035844		Pocillopora_acuta_PredGene_experimental___TCONS_00053760.p1
OG0035845		Pocillopora_acuta_PredGene_experimental___TCONS_00053765.p1
OG0035846		Pocillopora_acuta_PredGene_experimental___TCONS_00053777.p2
OG0035847		Pocillopora_acuta_PredGene_experimental___TCONS_00053786.p1
OG0035848		Pocillopora_acuta_PredGene_experimental___TCONS_00053808.p1
OG0035849		Pocillopora_acuta_PredGene_experimental___TCONS_00053810.p3
OG0035850		Pocillopora_acuta_PredGene_experimental___TCONS_00053830.p1
OG0035851		Pocillopora_acuta_PredGene_experimental___TCONS_00053836.p1
OG0035852		Pocillopora_acuta_PredGene_experimental___TCONS_00053855.p1
OG0035853		Pocillopora_acuta_PredGene_experimental___TCONS_00053857.p1
OG0035854		Pocillopora_acuta_PredGene_experimental___TCONS_00053861.p1
OG0035855		Pocillopora_acuta_PredGene_experimental___TCONS_00053862.p1
OG0035856		Pocillopora_acuta_PredGene_experimental___TCONS_00053865.p1
OG0035857		Pocillopora_acuta_PredGene_experimental___TCONS_00053866.p1
OG0035858		Pocillopora_acuta_PredGene_experimental___TCONS_00053866.p3
OG0035859		Pocillopora_acuta_PredGene_experimental___TCONS_00053868.p1
OG0035860		Pocillopora_acuta_PredGene_experimental___TCONS_00053869.p1
OG0035861		Pocillopora_acuta_PredGene_experimental___TCONS_00053870.p1
OG0035862		Pocillopora_acuta_PredGene_experimental___TCONS_00053871.p1
OG0035863		Pocillopora_acuta_PredGene_experimental___TCONS_00053903.p1
OG0035864		Pocillopora_acuta_PredGene_experimental___TCONS_00053914.p1
OG0035865		Pocillopora_acuta_PredGene_experimental___TCONS_00053915.p1
OG0035866		Pocillopora_acuta_PredGene_experimental___TCONS_00053919.p1
OG0035867		Pocillopora_acuta_PredGene_experimental___TCONS_00053920.p1
OG0035868		Pocillopora_acuta_PredGene_experimental___TCONS_00053921.p1
OG0035869		Pocillopora_acuta_PredGene_experimental___TCONS_00053922.p1
OG0035870		Pocillopora_acuta_PredGene_experimental___TCONS_00053931.p2
OG0035871		Pocillopora_acuta_PredGene_experimental___TCONS_00053933.p1
OG0035872		Pocillopora_acuta_PredGene_experimental___TCONS_00053934.p1
OG0035873		Pocillopora_acuta_PredGene_experimental___TCONS_00053935.p1
OG0035874		Pocillopora_acuta_PredGene_experimental___TCONS_00053955.p1
OG0035875		Pocillopora_acuta_PredGene_experimental___TCONS_00053993.p1
OG0035876		Pocillopora_acuta_PredGene_experimental___TCONS_00053994.p1
OG0035877		Pocillopora_acuta_PredGene_experimental___TCONS_00054016.p1
OG0035878		Pocillopora_acuta_PredGene_experimental___TCONS_00054018.p2
OG0035879		Pocillopora_acuta_PredGene_experimental___TCONS_00054024.p1
OG0035880		Pocillopora_acuta_PredGene_experimental___TCONS_00054036.p1
OG0035881		Pocillopora_acuta_PredGene_experimental___TCONS_00054036.p2
OG0035882		Pocillopora_acuta_PredGene_experimental___TCONS_00054084.p1
OG0035883		Pocillopora_acuta_PredGene_experimental___TCONS_00054092.p1
OG0035884		Pocillopora_acuta_PredGene_experimental___TCONS_00054094.p1
OG0035885		Pocillopora_acuta_PredGene_experimental___TCONS_00054098.p2
OG0035886		Pocillopora_acuta_PredGene_experimental___TCONS_00054099.p1
OG0035887		Pocillopora_acuta_PredGene_experimental___TCONS_00054100.p2
OG0035888		Pocillopora_acuta_PredGene_experimental___TCONS_00054105.p1
OG0035889		Pocillopora_acuta_PredGene_experimental___TCONS_00054106.p1
OG0035890		Pocillopora_acuta_PredGene_experimental___TCONS_00054108.p1
OG0035891		Pocillopora_acuta_PredGene_experimental___TCONS_00054109.p1
OG0035892		Pocillopora_acuta_PredGene_experimental___TCONS_00054145.p1
OG0035893		Pocillopora_acuta_PredGene_experimental___TCONS_00054147.p1
OG0035894		Pocillopora_acuta_PredGene_experimental___TCONS_00054161.p1
OG0035895		Pocillopora_acuta_PredGene_experimental___TCONS_00054161.p2
OG0035896		Pocillopora_acuta_PredGene_experimental___TCONS_00054166.p3
OG0035897		Pocillopora_acuta_PredGene_experimental___TCONS_00054166.p2
OG0035898		Pocillopora_acuta_PredGene_experimental___TCONS_00054167.p2
OG0035899		Pocillopora_acuta_PredGene_experimental___TCONS_00054186.p1
OG0035900		Pocillopora_acuta_PredGene_experimental___TCONS_00054202.p2
OG0035901		Pocillopora_acuta_PredGene_experimental___TCONS_00054218.p3
OG0035902		Pocillopora_acuta_PredGene_experimental___TCONS_00054253.p1
OG0035903		Pocillopora_acuta_PredGene_experimental___TCONS_00054267.p1
OG0035904		Pocillopora_acuta_PredGene_experimental___TCONS_00054294.p1
OG0035905		Pocillopora_acuta_PredGene_experimental___TCONS_00054317.p2
OG0035906		Pocillopora_acuta_PredGene_experimental___TCONS_00054319.p1
OG0035907		Pocillopora_acuta_PredGene_experimental___TCONS_00054320.p2
OG0035908		Pocillopora_acuta_PredGene_experimental___TCONS_00054323.p1
OG0035909		Pocillopora_acuta_PredGene_experimental___TCONS_00054335.p1
OG0035910		Pocillopora_acuta_PredGene_experimental___TCONS_00054337.p1
OG0035911		Pocillopora_acuta_PredGene_experimental___TCONS_00054371.p1
OG0035912		Pocillopora_acuta_PredGene_experimental___TCONS_00054371.p2
OG0035913		Pocillopora_acuta_PredGene_experimental___TCONS_00054391.p1
OG0035914		Pocillopora_acuta_PredGene_experimental___TCONS_00054409.p1
OG0035915		Pocillopora_acuta_PredGene_experimental___TCONS_00054414.p1
OG0035916		Pocillopora_acuta_PredGene_experimental___TCONS_00054445.p1
OG0035917		Pocillopora_acuta_PredGene_experimental___TCONS_00054447.p1
OG0035918		Pocillopora_acuta_PredGene_experimental___TCONS_00054449.p2
OG0035919		Pocillopora_acuta_PredGene_experimental___TCONS_00054469.p1
OG0035920		Pocillopora_acuta_PredGene_experimental___TCONS_00054474.p1
OG0035921		Pocillopora_acuta_PredGene_experimental___TCONS_00054481.p1
OG0035922		Pocillopora_acuta_PredGene_experimental___TCONS_00054515.p1
OG0035923		Pocillopora_acuta_PredGene_experimental___TCONS_00054531.p1
OG0035924		Pocillopora_acuta_PredGene_experimental___TCONS_00054554.p1
OG0035925		Pocillopora_acuta_PredGene_experimental___TCONS_00054564.p1
OG0035926		Pocillopora_acuta_PredGene_experimental___TCONS_00054568.p1
OG0035927		Pocillopora_acuta_PredGene_experimental___TCONS_00054569.p1
OG0035928		Pocillopora_acuta_PredGene_experimental___TCONS_00054570.p1
OG0035929		Pocillopora_acuta_PredGene_experimental___TCONS_00054574.p1
OG0035930		Pocillopora_acuta_PredGene_experimental___TCONS_00054578.p1
OG0035931		Pocillopora_acuta_PredGene_experimental___TCONS_00054580.p1
OG0035932		Pocillopora_acuta_PredGene_experimental___TCONS_00054582.p1
OG0035933		Pocillopora_acuta_PredGene_experimental___TCONS_00054590.p1
OG0035934		Pocillopora_acuta_PredGene_experimental___TCONS_00054596.p1
OG0035935		Pocillopora_acuta_PredGene_experimental___TCONS_00054604.p1
OG0035936		Pocillopora_acuta_PredGene_experimental___TCONS_00054609.p1
OG0035937		Pocillopora_acuta_PredGene_experimental___TCONS_00054618.p1
OG0035938		Pocillopora_acuta_PredGene_experimental___TCONS_00054622.p1
OG0035939		Pocillopora_acuta_PredGene_experimental___TCONS_00054623.p2
OG0035940		Pocillopora_acuta_PredGene_experimental___TCONS_00054623.p1
OG0035941		Pocillopora_acuta_PredGene_experimental___TCONS_00054639.p1
OG0035942		Pocillopora_acuta_PredGene_experimental___TCONS_00054647.p1
OG0035943		Pocillopora_acuta_PredGene_experimental___TCONS_00054650.p1
OG0035944		Pocillopora_acuta_PredGene_experimental___TCONS_00054653.p1
OG0035945		Pocillopora_acuta_PredGene_experimental___TCONS_00054657.p1
OG0035946		Pocillopora_acuta_PredGene_experimental___TCONS_00054666.p1
OG0035947		Pocillopora_acuta_PredGene_experimental___TCONS_00054667.p1
OG0035948		Pocillopora_acuta_PredGene_experimental___TCONS_00054676.p1
OG0035949		Pocillopora_acuta_PredGene_experimental___TCONS_00054680.p1
OG0035950		Pocillopora_acuta_PredGene_experimental___TCONS_00054681.p1
OG0035951		Pocillopora_acuta_PredGene_experimental___TCONS_00054682.p1
OG0035952		Pocillopora_acuta_PredGene_experimental___TCONS_00054683.p1
OG0035953		Pocillopora_acuta_PredGene_experimental___TCONS_00054703.p1
OG0035954		Pocillopora_acuta_PredGene_experimental___TCONS_00054704.p1
OG0035955		Pocillopora_acuta_PredGene_experimental___TCONS_00054705.p1
OG0035956		Pocillopora_acuta_PredGene_experimental___TCONS_00054707.p1
OG0035957		Pocillopora_acuta_PredGene_experimental___TCONS_00054708.p1
OG0035958		Pocillopora_acuta_PredGene_experimental___TCONS_00054717.p1
OG0035959		Pocillopora_acuta_PredGene_experimental___TCONS_00054720.p2
OG0035960		Pocillopora_acuta_PredGene_experimental___TCONS_00054720.p1
OG0035961		Pocillopora_acuta_PredGene_experimental___TCONS_00054730.p1
OG0035962		Pocillopora_acuta_PredGene_experimental___TCONS_00054733.p1
OG0035963		Pocillopora_acuta_PredGene_experimental___TCONS_00054733.p2
OG0035964		Pocillopora_acuta_PredGene_experimental___TCONS_00054745.p3
OG0035965		Pocillopora_acuta_PredGene_experimental___TCONS_00054749.p2
OG0035966		Pocillopora_acuta_PredGene_experimental___TCONS_00054749.p1
OG0035967		Pocillopora_acuta_PredGene_experimental___TCONS_00054756.p2
OG0035968		Pocillopora_acuta_PredGene_experimental___TCONS_00054756.p1
OG0035969		Pocillopora_acuta_PredGene_experimental___TCONS_00054763.p1
OG0035970		Pocillopora_acuta_PredGene_experimental___TCONS_00054766.p1
OG0035971		Pocillopora_acuta_PredGene_experimental___TCONS_00054769.p1
OG0035972		Pocillopora_acuta_PredGene_experimental___TCONS_00054774.p1
OG0035973		Pocillopora_acuta_PredGene_experimental___TCONS_00054783.p1
OG0035974		Pocillopora_acuta_PredGene_experimental___TCONS_00054787.p1
OG0035975		Pocillopora_acuta_PredGene_experimental___TCONS_00054817.p1
OG0035976		Pocillopora_acuta_PredGene_experimental___TCONS_00054819.p1
OG0035977		Pocillopora_acuta_PredGene_experimental___TCONS_00054819.p2
OG0035978		Pocillopora_acuta_PredGene_experimental___TCONS_00054831.p1
OG0035979		Pocillopora_acuta_PredGene_experimental___TCONS_00054847.p1
OG0035980		Pocillopora_acuta_PredGene_experimental___TCONS_00054870.p1
OG0035981		Pocillopora_acuta_PredGene_experimental___TCONS_00054879.p2
OG0035982		Pocillopora_acuta_PredGene_experimental___TCONS_00054907.p2
OG0035983		Pocillopora_acuta_PredGene_experimental___TCONS_00054907.p1
OG0035984		Pocillopora_acuta_PredGene_experimental___TCONS_00054922.p1
OG0035985		Pocillopora_acuta_PredGene_experimental___TCONS_00054923.p1
OG0035986		Pocillopora_acuta_PredGene_experimental___TCONS_00054933.p1
OG0035987		Pocillopora_acuta_PredGene_experimental___TCONS_00054940.p1
