Orthogroup	Mcap.protein	Pocillopora_acuta_PredGenes_experimental_v1.transcripts.pep	Total
OG0020654	1	1	2
OG0020655	1	1	2
OG0020656	1	1	2
OG0020657	1	1	2
OG0020658	1	1	2
OG0020659	1	1	2
OG0020660	1	1	2
OG0020661	1	1	2
OG0020662	1	1	2
OG0020663	1	1	2
OG0020664	1	1	2
OG0020665	1	1	2
OG0020666	1	1	2
OG0020667	1	1	2
OG0020668	1	1	2
OG0020669	2	0	2
OG0020670	1	1	2
OG0020671	1	1	2
OG0020672	2	0	2
OG0020673	2	0	2
OG0020674	1	1	2
OG0020675	1	1	2
OG0020676	1	1	2
OG0020677	1	1	2
OG0020678	1	1	2
OG0020679	1	1	2
OG0020680	1	1	2
OG0020681	1	1	2
OG0020682	1	1	2
OG0020683	1	1	2
OG0020684	1	1	2
OG0020685	2	0	2
OG0020686	2	0	2
OG0020687	1	1	2
OG0020688	1	1	2
OG0020689	1	1	2
OG0020690	1	1	2
OG0020691	1	1	2
OG0020692	1	1	2
OG0020693	1	1	2
OG0020694	1	1	2
OG0020695	1	1	2
OG0020696	1	1	2
OG0020697	1	1	2
OG0020698	2	0	2
OG0020699	1	1	2
OG0020700	1	1	2
OG0020701	1	1	2
OG0020702	1	1	2
OG0020703	1	1	2
OG0020704	1	1	2
OG0020705	1	1	2
OG0020706	1	1	2
OG0020707	1	1	2
OG0020708	1	1	2
OG0020709	1	1	2
OG0020710	1	1	2
OG0020711	1	1	2
OG0020712	1	1	2
OG0020713	2	0	2
OG0020714	1	1	2
OG0020715	1	1	2
OG0020716	1	1	2
OG0020717	2	0	2
OG0020718	1	1	2
OG0020719	1	1	2
OG0020720	1	1	2
OG0020721	1	1	2
OG0020722	1	1	2
OG0020723	1	1	2
OG0020724	1	1	2
OG0020725	1	1	2
OG0020726	1	1	2
OG0020727	1	1	2
OG0020728	1	1	2
OG0020729	1	1	2
OG0020730	1	1	2
OG0020731	1	1	2
OG0020732	1	1	2
OG0020733	1	1	2
OG0020734	1	1	2
OG0020735	1	1	2
OG0020736	1	1	2
OG0020737	1	1	2
OG0020738	1	1	2
OG0020739	1	1	2
OG0020740	1	1	2
OG0020741	1	1	2
OG0020742	1	1	2
OG0020743	1	1	2
OG0020744	1	1	2
OG0020745	1	1	2
OG0020746	1	1	2
OG0020747	2	0	2
OG0020748	1	1	2
OG0020749	1	1	2
OG0020750	1	1	2
OG0020751	2	0	2
OG0020752	2	0	2
OG0020753	1	1	2
OG0020754	1	1	2
OG0020755	1	1	2
OG0020756	1	1	2
OG0020757	1	1	2
OG0020758	1	1	2
OG0020759	1	1	2
OG0020760	1	1	2
OG0020761	1	1	2
OG0020762	1	1	2
OG0020763	1	1	2
OG0020764	1	1	2
OG0020765	1	1	2
OG0020766	1	1	2
OG0020767	1	1	2
OG0020768	1	1	2
OG0020769	2	0	2
OG0020770	1	1	2
OG0020771	1	1	2
OG0020772	1	1	2
OG0020773	2	0	2
OG0020774	1	1	2
OG0020775	1	1	2
OG0020776	1	1	2
OG0020777	1	1	2
OG0020778	1	1	2
OG0020779	1	1	2
OG0020780	1	1	2
OG0020781	1	1	2
OG0020782	1	1	2
OG0020783	1	1	2
OG0020784	1	1	2
OG0020785	2	0	2
OG0020786	1	1	2
OG0020787	1	1	2
OG0020788	1	1	2
OG0020789	1	1	2
OG0020790	1	1	2
OG0020791	2	0	2
OG0020792	2	0	2
OG0020793	1	1	2
OG0020794	1	1	2
OG0020795	1	1	2
OG0020796	1	1	2
OG0020797	1	1	2
OG0020798	1	1	2
OG0020799	1	1	2
OG0020800	1	1	2
OG0020801	1	1	2
OG0020802	1	1	2
OG0020803	1	1	2
OG0020804	1	1	2
OG0020805	1	1	2
OG0020806	1	1	2
OG0020807	1	1	2
OG0020808	1	1	2
OG0020809	1	1	2
OG0020810	2	0	2
OG0020811	2	0	2
OG0020812	2	0	2
OG0020813	1	1	2
OG0020814	2	0	2
OG0020815	1	1	2
OG0020816	1	1	2
OG0020817	1	1	2
OG0020818	1	1	2
OG0020819	1	1	2
OG0020820	1	1	2
OG0020821	1	1	2
OG0020822	1	1	2
OG0020823	1	1	2
OG0020824	1	1	2
OG0020825	1	1	2
OG0020826	1	1	2
OG0020827	1	1	2
OG0020828	1	1	2
OG0020829	1	1	2
OG0020830	2	0	2
OG0020831	2	0	2
OG0020832	1	1	2
OG0020833	2	0	2
OG0020834	1	1	2
OG0020835	1	1	2
OG0020836	1	1	2
OG0020837	1	1	2
OG0020838	1	1	2
OG0020839	1	1	2
OG0020840	1	1	2
OG0020841	1	1	2
OG0020842	1	1	2
OG0020843	1	1	2
OG0020844	1	1	2
OG0020845	1	1	2
OG0020846	1	1	2
OG0020847	1	1	2
OG0020848	1	1	2
OG0020849	1	1	2
OG0020850	1	1	2
OG0020851	1	1	2
OG0020852	1	1	2
OG0020853	1	1	2
OG0020854	1	1	2
OG0020855	1	1	2
OG0020856	1	1	2
OG0020857	1	1	2
OG0020858	1	1	2
OG0020859	1	1	2
OG0020860	1	1	2
OG0020861	1	1	2
OG0020862	1	1	2
OG0020863	1	1	2
OG0020864	1	1	2
OG0020865	1	1	2
OG0020866	1	1	2
OG0020867	1	1	2
OG0020868	1	1	2
OG0020869	1	1	2
OG0020870	1	1	2
OG0020871	1	1	2
OG0020872	2	0	2
OG0020873	1	1	2
OG0020874	2	0	2
OG0020875	1	1	2
OG0020876	1	1	2
OG0020877	1	1	2
OG0020878	1	1	2
OG0020879	1	1	2
OG0020880	1	1	2
OG0020881	1	1	2
OG0020882	1	1	2
OG0020883	1	1	2
OG0020884	1	1	2
OG0020885	1	1	2
OG0020886	1	1	2
OG0020887	1	1	2
OG0020888	1	1	2
OG0020889	1	1	2
OG0020890	1	1	2
OG0020891	1	1	2
OG0020892	1	1	2
OG0020893	1	1	2
OG0020894	1	1	2
OG0020895	1	1	2
OG0020896	1	1	2
OG0020897	1	1	2
OG0020898	1	1	2
OG0020899	1	1	2
OG0020900	1	1	2
OG0020901	1	1	2
OG0020902	1	1	2
OG0020903	1	1	2
OG0020904	1	1	2
OG0020905	1	1	2
OG0020906	1	1	2
OG0020907	1	1	2
OG0020908	1	1	2
OG0020909	1	1	2
OG0020910	1	1	2
OG0020911	1	1	2
OG0020912	1	1	2
OG0020913	1	1	2
OG0020914	1	1	2
OG0020915	1	1	2
OG0020916	1	1	2
OG0020917	1	1	2
OG0020918	1	1	2
OG0020919	1	1	2
OG0020920	1	1	2
OG0020921	1	1	2
OG0020922	1	1	2
OG0020923	1	1	2
OG0020924	1	1	2
OG0020925	1	1	2
OG0020926	2	0	2
OG0020927	1	1	2
OG0020928	1	1	2
OG0020929	1	1	2
OG0020930	1	1	2
OG0020931	1	1	2
OG0020932	1	1	2
OG0020933	1	1	2
OG0020934	1	1	2
OG0020935	1	1	2
OG0020936	1	1	2
OG0020937	1	1	2
OG0020938	1	1	2
OG0020939	1	1	2
OG0020940	1	1	2
OG0020941	1	1	2
OG0020942	1	1	2
OG0020943	1	1	2
OG0020944	1	1	2
OG0020945	1	1	2
OG0020946	1	1	2
OG0020947	1	1	2
OG0020948	1	1	2
OG0020949	1	1	2
OG0020950	1	1	2
OG0020951	1	1	2
OG0020952	1	1	2
OG0020953	1	1	2
OG0020954	1	1	2
OG0020955	1	1	2
OG0020956	1	1	2
OG0020957	1	1	2
OG0020958	1	1	2
OG0020959	1	1	2
OG0020960	1	1	2
OG0020961	1	1	2
OG0020962	1	1	2
OG0020963	1	1	2
OG0020964	1	1	2
OG0020965	1	1	2
OG0020966	1	1	2
OG0020967	1	1	2
OG0020968	1	1	2
OG0020969	1	1	2
OG0020970	1	1	2
OG0020971	1	1	2
OG0020972	1	1	2
OG0020973	1	1	2
OG0020974	1	1	2
OG0020975	1	1	2
OG0020976	1	1	2
OG0020977	1	1	2
OG0020978	1	1	2
OG0020979	1	1	2
OG0020980	1	1	2
OG0020981	1	1	2
OG0020982	1	1	2
OG0020983	2	0	2
OG0020984	1	1	2
OG0020985	2	0	2
OG0020986	1	1	2
OG0020987	1	1	2
OG0020988	1	1	2
OG0020989	1	1	2
OG0020990	2	0	2
OG0020991	1	1	2
OG0020992	1	1	2
OG0020993	1	1	2
OG0020994	1	1	2
OG0020995	1	1	2
OG0020996	1	1	2
OG0020997	1	1	2
OG0020998	1	1	2
OG0020999	1	1	2
OG0021000	1	1	2
OG0021001	2	0	2
OG0021002	1	1	2
OG0021003	1	1	2
OG0021004	1	1	2
OG0021005	1	1	2
OG0021006	1	1	2
OG0021007	1	1	2
OG0021008	1	1	2
OG0021009	1	1	2
OG0021010	1	1	2
OG0021011	1	1	2
OG0021012	1	1	2
OG0021013	1	1	2
OG0021014	1	1	2
OG0021015	1	1	2
OG0021016	1	1	2
OG0021017	1	1	2
OG0021018	1	1	2
OG0021019	1	1	2
OG0021020	1	1	2
OG0021021	1	1	2
OG0021022	1	1	2
OG0021023	1	1	2
OG0021024	1	1	2
OG0021025	1	1	2
OG0021026	1	1	2
OG0021027	1	1	2
OG0021028	1	1	2
OG0021029	1	1	2
OG0021030	1	1	2
OG0021031	1	1	2
OG0021032	1	1	2
OG0021033	1	1	2
OG0021034	1	1	2
OG0021035	1	1	2
OG0021036	1	1	2
OG0021037	1	1	2
OG0021038	1	1	2
OG0021039	1	1	2
OG0021040	1	1	2
OG0021041	1	1	2
OG0021042	1	1	2
OG0021043	1	1	2
OG0021044	1	1	2
OG0021045	1	1	2
OG0021046	1	1	2
OG0021047	1	1	2
OG0021048	1	1	2
OG0021049	1	1	2
OG0021050	1	1	2
OG0021051	1	1	2
OG0021052	1	1	2
OG0021053	1	1	2
OG0021054	1	1	2
OG0021055	1	1	2
OG0021056	1	1	2
OG0021057	1	1	2
OG0021058	1	1	2
OG0021059	1	1	2
OG0021060	1	1	2
OG0021061	1	1	2
OG0021062	1	1	2
OG0021063	1	1	2
OG0021064	1	1	2
OG0021065	1	1	2
OG0021066	1	1	2
OG0021067	1	1	2
OG0021068	1	1	2
OG0021069	1	1	2
OG0021070	1	1	2
OG0021071	1	1	2
OG0021072	1	1	2
OG0021073	1	1	2
OG0021074	1	1	2
OG0021075	1	1	2
OG0021076	1	1	2
OG0021077	1	1	2
OG0021078	1	1	2
OG0021079	1	1	2
OG0021080	1	1	2
OG0021081	1	1	2
OG0021082	1	1	2
OG0021083	1	1	2
OG0021084	1	1	2
OG0021085	1	1	2
OG0021086	2	0	2
OG0021087	1	1	2
OG0021088	1	1	2
OG0021089	1	1	2
OG0021090	1	1	2
OG0021091	1	1	2
OG0021092	1	1	2
OG0021093	2	0	2
OG0021094	1	1	2
OG0021095	1	1	2
OG0021096	1	1	2
OG0021097	1	1	2
OG0021098	1	1	2
OG0021099	1	1	2
OG0021100	1	1	2
OG0021101	1	1	2
OG0021102	0	2	2
OG0021103	0	2	2
OG0021104	0	2	2
OG0021105	0	2	2
OG0021106	0	2	2
OG0021107	0	2	2
OG0021108	0	2	2
OG0021109	0	2	2
OG0021110	0	2	2
OG0021111	0	2	2
OG0021112	0	2	2
OG0021113	0	2	2
OG0021114	0	2	2
OG0021115	0	2	2
OG0021116	0	2	2
OG0021117	0	2	2
OG0021118	0	2	2
OG0021119	0	2	2
OG0021120	0	2	2
OG0021121	0	2	2
OG0021122	0	2	2
OG0021123	0	2	2
OG0021124	0	2	2
OG0021125	0	2	2
OG0021126	0	2	2
OG0021127	0	2	2
OG0021128	0	2	2
OG0021129	0	2	2
OG0021130	0	2	2
OG0021131	0	2	2
OG0021132	0	2	2
OG0021133	0	2	2
OG0021134	0	2	2
OG0021135	0	2	2
OG0021136	0	2	2
OG0021137	0	2	2
OG0021138	0	2	2
OG0021139	0	2	2
OG0021140	0	2	2
OG0021141	0	2	2
OG0021142	0	2	2
OG0021143	0	2	2
OG0021144	0	2	2
OG0021145	0	2	2
OG0021146	0	2	2
OG0021147	0	2	2
OG0021148	0	2	2
OG0021149	0	2	2
OG0021150	0	2	2
OG0021151	0	2	2
OG0021152	0	2	2
OG0021153	0	2	2
OG0021154	0	2	2
OG0021155	0	2	2
OG0021156	0	2	2
OG0021157	0	2	2
OG0021158	0	2	2
OG0021159	0	2	2
OG0021160	0	2	2
OG0021161	0	2	2
OG0021162	0	2	2
OG0021163	0	2	2
OG0021164	0	2	2
OG0021165	0	2	2
OG0021166	0	2	2
OG0021167	0	2	2
OG0021168	0	2	2
OG0021169	0	2	2
OG0021170	0	2	2
OG0021171	0	2	2
OG0021172	0	2	2
OG0021173	0	2	2
OG0021174	0	2	2
OG0021175	0	2	2
OG0021176	0	2	2
OG0021177	0	2	2
OG0021178	0	2	2
OG0021179	0	2	2
OG0021180	0	2	2
OG0021181	0	2	2
OG0021182	0	2	2
OG0021183	0	2	2
OG0021184	0	2	2
OG0021185	0	2	2
OG0021186	0	2	2
OG0021187	0	2	2
OG0021188	0	2	2
OG0021189	0	2	2
OG0021190	0	2	2
OG0021191	0	2	2
OG0021192	0	2	2
OG0021193	0	2	2
OG0021194	0	2	2
OG0021195	0	2	2
OG0021196	0	2	2
OG0021197	0	2	2
OG0021198	0	2	2
OG0021199	0	2	2
OG0021200	0	2	2
OG0021201	0	2	2
OG0021202	0	2	2
OG0021203	0	2	2
OG0021204	0	2	2
OG0021205	0	2	2
OG0021206	0	2	2
OG0021207	0	2	2
OG0021208	0	2	2
OG0021209	0	2	2
OG0021210	0	2	2
OG0021211	0	2	2
OG0021212	0	2	2
OG0021213	0	2	2
OG0021214	0	2	2
OG0021215	0	2	2
OG0021216	0	2	2
OG0021217	0	2	2
OG0021218	0	2	2
OG0021219	0	2	2
OG0021220	0	2	2
OG0021221	0	2	2
OG0021222	0	2	2
OG0021223	0	2	2
OG0021224	0	2	2
OG0021225	0	2	2
OG0021226	0	2	2
OG0021227	0	2	2
OG0021228	0	2	2
OG0021229	0	2	2
OG0021230	0	2	2
OG0021231	0	2	2
OG0021232	0	2	2
OG0021233	0	2	2
OG0021234	0	2	2
OG0021235	0	2	2
OG0021236	0	2	2
OG0021237	0	2	2
OG0021238	0	2	2
OG0021239	0	2	2
OG0021240	0	2	2
OG0021241	0	2	2
OG0021242	0	2	2
OG0021243	0	2	2
OG0021244	0	2	2
OG0021245	0	2	2
OG0021246	0	2	2
OG0021247	0	2	2
OG0021248	0	2	2
OG0021249	0	2	2
OG0021250	0	2	2
OG0021251	0	2	2
OG0021252	0	2	2
OG0021253	0	2	2
OG0021254	0	2	2
OG0021255	0	2	2
OG0021256	0	2	2
OG0021257	0	2	2
OG0021258	0	2	2
OG0021259	0	2	2
OG0021260	0	2	2
OG0021261	0	2	2
OG0021262	0	2	2
OG0021263	0	2	2
OG0021264	0	2	2
OG0021265	0	2	2
OG0021266	0	2	2
OG0021267	0	2	2
OG0021268	0	2	2
OG0021269	0	2	2
OG0021270	0	2	2
OG0021271	0	2	2
OG0021272	0	2	2
OG0021273	0	2	2
OG0021274	0	2	2
OG0021275	0	2	2
OG0021276	0	2	2
OG0021277	0	2	2
OG0021278	0	2	2
OG0021279	0	2	2
OG0021280	0	2	2
OG0021281	0	2	2
OG0021282	0	2	2
OG0021283	0	2	2
OG0021284	0	2	2
OG0021285	0	2	2
OG0021286	0	2	2
OG0021287	0	2	2
OG0021288	0	2	2
OG0021289	0	2	2
OG0021290	0	2	2
OG0021291	0	2	2
OG0021292	0	2	2
OG0021293	0	2	2
OG0021294	0	2	2
OG0021295	0	2	2
OG0021296	0	2	2
OG0021297	0	2	2
OG0021298	0	2	2
OG0021299	0	2	2
OG0021300	0	2	2
OG0021301	0	2	2
OG0021302	0	2	2
OG0021303	0	2	2
OG0021304	0	2	2
OG0021305	0	2	2
OG0021306	0	2	2
OG0021307	0	2	2
OG0021308	0	2	2
OG0021309	0	2	2
OG0021310	0	2	2
OG0021311	0	2	2
OG0021312	0	2	2
OG0021313	0	2	2
OG0021314	0	2	2
OG0021315	0	2	2
OG0021316	0	2	2
OG0021317	0	2	2
OG0021318	0	2	2
OG0021319	0	2	2
OG0021320	0	2	2
OG0021321	0	2	2
OG0021322	0	2	2
OG0021323	0	2	2
OG0021324	0	2	2
OG0021325	0	2	2
OG0021326	0	2	2
OG0021327	0	2	2
OG0021328	0	2	2
OG0021329	0	2	2
OG0021330	0	2	2
OG0021331	0	2	2
OG0021332	0	2	2
OG0021333	0	2	2
OG0021334	0	2	2
OG0021335	0	2	2
OG0021336	0	2	2
OG0021337	0	2	2
OG0021338	0	2	2
OG0021339	0	2	2
OG0021340	0	2	2
OG0021341	0	2	2
OG0021342	0	2	2
OG0021343	0	2	2
OG0021344	0	2	2
OG0021345	0	2	2
OG0021346	0	2	2
OG0021347	0	2	2
OG0021348	0	2	2
OG0021349	0	2	2
OG0021350	0	2	2
OG0021351	0	2	2
OG0021352	0	2	2
OG0021353	0	2	2
OG0021354	0	2	2
OG0021355	0	2	2
OG0021356	0	2	2
OG0021357	0	2	2
OG0021358	0	2	2
OG0021359	0	2	2
OG0021360	0	2	2
OG0021361	0	2	2
OG0021362	0	2	2
OG0021363	0	2	2
OG0021364	0	2	2
OG0021365	0	2	2
OG0021366	0	2	2
OG0021367	0	2	2
OG0021368	0	2	2
OG0021369	0	2	2
OG0021370	0	2	2
OG0021371	0	2	2
OG0021372	0	2	2
OG0021373	0	2	2
OG0021374	0	2	2
OG0021375	0	2	2
OG0021376	0	2	2
OG0021377	0	2	2
OG0021378	0	2	2
OG0021379	0	2	2
OG0021380	0	2	2
OG0021381	0	2	2
OG0021382	0	2	2
OG0021383	0	2	2
OG0021384	0	2	2
OG0021385	0	2	2
OG0021386	0	2	2
OG0021387	0	2	2
OG0021388	0	2	2
OG0021389	0	2	2
OG0021390	0	2	2
OG0021391	0	2	2
OG0021392	0	2	2
OG0021393	0	2	2
OG0021394	0	2	2
OG0021395	0	2	2
OG0021396	0	2	2
OG0021397	0	2	2
OG0021398	0	2	2
OG0021399	0	2	2
OG0021400	0	2	2
OG0021401	0	2	2
OG0021402	0	2	2
OG0021403	0	2	2
OG0021404	0	2	2
OG0021405	0	2	2
OG0021406	0	2	2
OG0021407	0	2	2
OG0021408	0	2	2
OG0021409	0	2	2
OG0021410	0	2	2
OG0021411	0	2	2
OG0021412	0	2	2
OG0021413	0	2	2
OG0021414	0	2	2
OG0021415	0	2	2
OG0021416	0	2	2
OG0021417	0	2	2
OG0021418	0	2	2
OG0021419	0	2	2
OG0021420	0	2	2
OG0021421	0	2	2
OG0021422	0	2	2
OG0021423	0	2	2
OG0021424	0	2	2
OG0021425	0	2	2
OG0021426	0	2	2
OG0021427	0	2	2
OG0021428	0	2	2
OG0021429	0	2	2
OG0021430	0	2	2
OG0021431	0	2	2
OG0021432	0	2	2
OG0021433	0	2	2
OG0021434	0	2	2
OG0021435	0	2	2
OG0021436	0	2	2
OG0021437	0	2	2
OG0021438	0	2	2
OG0021439	0	2	2
OG0021440	0	2	2
OG0021441	0	2	2
OG0021442	0	2	2
OG0021443	0	2	2
OG0021444	0	2	2
OG0021445	0	2	2
OG0021446	0	2	2
OG0021447	0	2	2
OG0021448	0	2	2
OG0021449	0	2	2
OG0021450	0	2	2
OG0021451	0	2	2
OG0021452	0	2	2
OG0021453	0	2	2
OG0021454	0	2	2
OG0021455	0	2	2
OG0021456	0	2	2
OG0021457	0	2	2
OG0021458	0	2	2
OG0021459	0	2	2
OG0021460	0	2	2
OG0021461	0	2	2
OG0021462	0	2	2
OG0021463	0	2	2
OG0021464	0	2	2
OG0021465	0	2	2
OG0021466	0	2	2
OG0021467	0	2	2
OG0021468	0	2	2
OG0021469	0	2	2
OG0021470	0	2	2
OG0021471	0	2	2
OG0021472	0	2	2
OG0021473	0	2	2
OG0021474	0	2	2
OG0021475	0	2	2
OG0021476	0	2	2
OG0021477	0	2	2
OG0021478	0	2	2
OG0021479	0	2	2
OG0021480	0	2	2
OG0021481	0	2	2
OG0021482	0	2	2
OG0021483	0	2	2
OG0021484	0	2	2
OG0021485	0	2	2
OG0021486	0	2	2
OG0021487	0	2	2
OG0021488	0	2	2
OG0021489	0	2	2
OG0021490	0	2	2
OG0021491	0	2	2
OG0021492	0	2	2
OG0021493	0	2	2
OG0021494	0	2	2
OG0021495	0	2	2
OG0021496	0	2	2
OG0021497	0	2	2
OG0021498	0	2	2
OG0021499	0	2	2
OG0021500	0	2	2
OG0021501	0	2	2
OG0021502	0	2	2
OG0021503	0	2	2
OG0021504	0	2	2
OG0021505	0	2	2
OG0021506	0	2	2
OG0021507	0	2	2
OG0021508	0	2	2
OG0021509	0	2	2
OG0021510	0	2	2
OG0021511	0	2	2
OG0021512	0	2	2
OG0021513	0	2	2
OG0021514	0	2	2
OG0021515	0	2	2
OG0021516	0	2	2
OG0021517	0	2	2
OG0021518	0	2	2
OG0021519	0	2	2
OG0021520	0	2	2
OG0021521	0	2	2
OG0021522	0	2	2
OG0021523	0	2	2
OG0021524	0	2	2
OG0021525	0	2	2
OG0021526	0	2	2
OG0021527	0	2	2
OG0021528	0	2	2
OG0021529	0	2	2
OG0021530	0	2	2
OG0021531	0	2	2
OG0021532	0	2	2
OG0021533	0	2	2
OG0021534	0	2	2
OG0021535	0	2	2
OG0021536	0	2	2
OG0021537	0	2	2
OG0021538	0	2	2
OG0021539	0	2	2
OG0021540	0	2	2
OG0021541	0	2	2
OG0021542	0	2	2
OG0021543	0	2	2
OG0021544	0	2	2
OG0021545	0	2	2
OG0021546	0	2	2
OG0021547	0	2	2
OG0021548	0	2	2
OG0021549	0	2	2
OG0021550	0	2	2
OG0021551	0	2	2
OG0021552	0	2	2
OG0021553	0	2	2
OG0021554	0	2	2
OG0021555	0	2	2
OG0021556	0	2	2
OG0021557	0	2	2
OG0021558	0	2	2
OG0021559	0	2	2
OG0021560	0	2	2
OG0021561	0	2	2
OG0021562	0	2	2
OG0021563	0	2	2
OG0021564	0	2	2
OG0021565	0	2	2
OG0021566	0	2	2
OG0021567	0	2	2
OG0021568	0	2	2
OG0021569	0	2	2
OG0021570	0	2	2
OG0021571	0	2	2
OG0021572	0	2	2
OG0021573	0	2	2
OG0021574	0	2	2
OG0021575	0	2	2
OG0021576	0	2	2
OG0021577	0	2	2
OG0021578	0	2	2
OG0021579	0	2	2
OG0021580	0	2	2
OG0021581	0	2	2
OG0021582	0	2	2
OG0021583	0	2	2
OG0021584	0	2	2
OG0021585	0	2	2
OG0021586	0	2	2
OG0021587	0	2	2
OG0021588	0	2	2
OG0021589	0	2	2
OG0021590	0	2	2
OG0021591	0	2	2
OG0021592	0	2	2
OG0021593	0	2	2
OG0021594	0	2	2
OG0021595	0	2	2
OG0021596	0	2	2
OG0021597	0	2	2
OG0021598	0	2	2
OG0021599	0	2	2
OG0021600	0	2	2
OG0021601	0	2	2
OG0021602	0	2	2
OG0021603	0	2	2
OG0021604	0	2	2
OG0021605	0	2	2
OG0021606	0	2	2
OG0021607	0	2	2
OG0021608	0	2	2
OG0021609	0	2	2
OG0021610	0	2	2
OG0021611	0	2	2
OG0021612	0	2	2
OG0021613	0	2	2
OG0021614	0	2	2
OG0021615	0	2	2
OG0021616	0	2	2
OG0021617	0	2	2
OG0021618	0	2	2
OG0021619	0	2	2
OG0021620	0	2	2
OG0021621	0	2	2
OG0021622	0	2	2
OG0021623	0	2	2
OG0021624	0	2	2
OG0021625	0	2	2
OG0021626	0	2	2
OG0021627	0	2	2
OG0021628	0	2	2
OG0021629	0	2	2
OG0021630	0	2	2
OG0021631	0	2	2
OG0021632	0	2	2
OG0021633	0	2	2
OG0021634	0	2	2
OG0021635	0	2	2
OG0021636	0	2	2
OG0021637	0	2	2
OG0021638	0	2	2
OG0021639	0	2	2
OG0021640	0	2	2
OG0021641	0	2	2
OG0021642	0	2	2
OG0021643	0	2	2
OG0021644	0	2	2
OG0021645	0	2	2
OG0021646	0	2	2
OG0021647	0	2	2
OG0021648	0	2	2
OG0021649	0	2	2
OG0021650	0	2	2
OG0021651	0	2	2
OG0021652	0	2	2
OG0021653	0	2	2
OG0021654	0	2	2
OG0021655	0	2	2
OG0021656	0	2	2
OG0021657	0	2	2
OG0021658	0	2	2
OG0021659	0	2	2
OG0021660	0	2	2
OG0021661	0	2	2
OG0021662	0	2	2
OG0021663	0	2	2
OG0021664	0	2	2
OG0021665	0	2	2
OG0021666	0	2	2
OG0021667	0	2	2
OG0021668	0	2	2
OG0021669	0	2	2
OG0021670	0	2	2
OG0021671	0	2	2
OG0021672	0	2	2
OG0021673	0	2	2
OG0021674	0	2	2
OG0021675	0	2	2
OG0021676	0	2	2
OG0021677	0	2	2
OG0021678	0	2	2
OG0021679	0	2	2
OG0021680	0	2	2
OG0021681	0	2	2
OG0021682	0	2	2
OG0021683	0	2	2
OG0021684	0	2	2
OG0021685	0	2	2
OG0021686	0	2	2
OG0021687	0	2	2
OG0021688	0	2	2
OG0021689	0	2	2
OG0021690	0	2	2
OG0021691	0	2	2
OG0021692	0	2	2
OG0021693	0	2	2
OG0021694	0	2	2
OG0021695	0	2	2
OG0021696	0	2	2
OG0021697	0	2	2
OG0021698	0	2	2
OG0021699	0	2	2
OG0021700	0	2	2
OG0021701	0	2	2
OG0021702	0	2	2
OG0021703	0	2	2
OG0021704	0	2	2
OG0021705	0	2	2
OG0021706	0	2	2
OG0021707	0	2	2
OG0021708	0	2	2
OG0021709	0	2	2
OG0021710	0	2	2
OG0021711	0	2	2
OG0021712	0	2	2
OG0021713	0	2	2
OG0021714	0	2	2
OG0021715	0	2	2
OG0021716	0	2	2
OG0021717	0	2	2
OG0021718	0	2	2
OG0021719	0	2	2
OG0021720	0	2	2
OG0021721	0	2	2
OG0021722	0	2	2
OG0021723	0	2	2
OG0021724	0	2	2
OG0021725	0	2	2
OG0021726	0	2	2
OG0021727	0	2	2
OG0021728	0	2	2
OG0021729	0	2	2
OG0021730	0	2	2
OG0021731	0	2	2
OG0021732	0	2	2
OG0021733	0	2	2
OG0021734	0	2	2
OG0021735	0	2	2
OG0021736	0	2	2
OG0021737	0	2	2
OG0021738	0	2	2
OG0021739	0	2	2
OG0021740	0	2	2
OG0021741	0	2	2
OG0021742	0	2	2
OG0021743	0	2	2
OG0021744	0	2	2
OG0021745	0	2	2
OG0021746	0	2	2
OG0021747	0	2	2
OG0021748	0	2	2
OG0021749	0	2	2
OG0021750	0	2	2
OG0021751	0	2	2
OG0021752	0	2	2
OG0021753	0	2	2
OG0021754	0	2	2
OG0021755	0	2	2
OG0021756	0	2	2
OG0021757	0	2	2
OG0021758	0	2	2
OG0021759	0	2	2
OG0021760	0	2	2
OG0021761	0	2	2
OG0021762	0	2	2
OG0021763	0	2	2
OG0021764	0	2	2
OG0021765	0	2	2
OG0021766	0	2	2
OG0021767	0	2	2
OG0021768	0	2	2
OG0021769	0	2	2
OG0021770	0	2	2
OG0021771	0	2	2
OG0021772	0	2	2
OG0021773	0	2	2
OG0021774	0	2	2
OG0021775	0	2	2
OG0021776	0	2	2
OG0021777	0	2	2
OG0021778	0	2	2
OG0021779	0	2	2
OG0021780	0	2	2
OG0021781	0	2	2
OG0021782	0	2	2
OG0021783	0	2	2
OG0021784	0	2	2
OG0021785	0	2	2
OG0021786	0	2	2
OG0021787	0	2	2
OG0021788	0	2	2
OG0021789	0	2	2
OG0021790	0	2	2
OG0021791	0	2	2
OG0021792	0	2	2
OG0021793	0	2	2
OG0021794	0	2	2
OG0021795	0	2	2
OG0021796	0	2	2
OG0021797	0	2	2
OG0021798	0	2	2
OG0021799	0	2	2
OG0021800	0	2	2
OG0021801	0	2	2
OG0021802	0	2	2
OG0021803	0	2	2
OG0021804	0	2	2
OG0021805	0	2	2
OG0021806	0	2	2
OG0021807	0	2	2
OG0021808	0	2	2
OG0021809	0	2	2
OG0021810	0	2	2
OG0021811	0	2	2
OG0021812	0	2	2
OG0021813	0	2	2
OG0021814	0	2	2
OG0021815	0	2	2
